Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School
"504298","","Ms Rachels Child Care","4545 BLUEBELLE LN ","CORPUS CHRISTI","TX","78416","NUECES",361-852-7933,"Licensed Child-Care Home","Full Permit",7/5/1994,12,"msrachell@aol.com","133280","","Y","Y","Y","Y"
"1582756","","Ms Sams Daycare","2415 LAVENDALE CT ","AUSTIN","TX","78748","TRAVIS",512-785-4355,"Licensed Child-Care Home","Full Permit",3/3/2016,12,"","1196363","","Y","Y","Y","Y"
"1396486","","Ms Terris Kid Care and Preschool","1717 BRADFORD DR ","ARLINGTON","TX","76010","TARRANT",817-798-4146,"Licensed Child-Care Home","Full Permit",7/5/2012,12,"angelmom1165@gmail.com","965408","","Y","Y","Y","Y"
"1534764","","Ms Vickies Learning Center","1809 LAKE SIDE LN ","PLANO","TX","75023","COLLIN",469-237-7343,"Licensed Child-Care Home","Full Permit",10/1/2014,12,"","1137973","","Y","Y","Y","Y"
"1083607","","Ms. Becky's  Bright  Beginnings","1329 V Z C R 2134 ","CANTON","TX","75103","VAN ZANDT",903-287-0618,"Licensed Child-Care Home","Full Permit",8/30/2010,12,"msbeckysbrightbeginnings@gmail.com","581648","","Y","Y","Y","Y"
"1626407","","Ms. Beth's Precious Pearls","1954 SNOWY EGRET ","NEW BRAUNFELS","TX","78130","COMAL",830-822-5217,"Licensed Child-Care Home","Full Permit",4/27/2016,12,"beth.conklin68@gmail.com","1245113","","Y","Y","Y","Y"
"896557","","Ms. Debbie's Darlings","445 RAVEN RDG ","NEW BRAUNFELS","TX","78130","COMAL",830-629-1756,"Licensed Child-Care Home","Full Permit",6/27/2008,12,"msdebbiesdarlings@yahoo.com","356181","","Y","Y","Y","Y"
"513416","","Ms. Debbie's Daycare","6103 BRIDGEGATE DR ","SPRING","TX","77373","HARRIS",281-443-6200,"Licensed Child-Care Home","Full Permit",8/8/1995,12,"","139689","","Y","Y","Y","Y"
"1544299","","Ms. Ethel's Montessori Day Care","253 BLUE MOON GAIT ","SELMA","TX","78154","GUADALUPE",210-757-3355,"Licensed Child-Care Home","Full Permit",3/19/2015,12,"gonzales_estrelita@yahoo.com","1151675","","Y","Y","Y","Y"
"1547382","","Ms. Heather's Honey B's","1304 COUNTY ROAD 7365 ","LUBBOCK","TX","79423","LUBBOCK",806-928-3472,"Licensed Child-Care Home","Full Permit",5/18/2015,12,"","1155443","","Y","Y","Y","Y"
"1301426","","Ms. Irene's Child Care","15612 AIKEN LN ","HOUSTON","TX","77032","HARRIS",281-227-1598,"Licensed Child-Care Home","Full Permit",10/4/2011,12,"mrsimjones@aol.com","850448","","Y","Y","Y","Y"
"1538458","","Ms. Marie's Busy Bees","205 E 15TH AVE ","BELTON","TX","76513","BELL",254-933-7372,"Licensed Child-Care Home","Full Permit",6/18/2014,12,"","1143320","","Y","Y","Y","Y"
"853962","","Ms. Terris Day Care","6459 HWY 64 W PO Box 332","Henderson","TX","75652","RUSK",903-847-2454,"Licensed Child-Care Home","Full Permit",4/10/2006,12,"TerriEggleston@wmconnect.com","282250","","Y","Y","Y","Y"
"1607340","","My Angel From Heaven","10008 ACER AVE ","EL PASO","TX","79925","EL PASO",915-472-8943,"Licensed Child-Care Home","Full Permit",5/26/2016,12,"","1222766","","Y","Y","Y","Y"
"542301","","My Angel's Group Hm Day Care","1911 S VICTORIA RD ","DONNA","TX","78537","HIDALGO",956-461-2454,"Licensed Child-Care Home","Full Permit",10/7/1999,12,"","160194","","Y","Y","Y","Y"
"1592016","","My Kids 2 Day Care & Pre School","7511 GLEN MONT ","SAN ANTONIO","TX","78239","BEXAR",210-374-3668,"Licensed Child-Care Home","Full Permit",4/15/2016,12,"ReginaGunnels@yahoo.com","1207438","","Y","Y","Y","Y"
"548323","","My Little Angels Corner","503 E LEE AVE ","KINGSVILLE","TX","78363","KLEBERG",361-228-1739,"Licensed Child-Care Home","Full Permit",11/3/2000,12,"mylittleangels00@gmail.com","164792","","Y","Y","Y","Y"
"845825","","My Little Castle","11281 JIMMY DON CT ","SOCORRO","TX","79927","EL PASO",915-496-3195,"Licensed Child-Care Home","Full Permit",8/30/2004,12,"cmylittlecastle@aol.com","264883","","Y","Y","Y","Y"
"1019746","","My Little House","221 EBANO DR ","SAN JUAN","TX","78589","HIDALGO",956-402-5178,"Licensed Child-Care Home","Full Permit",8/31/2009,12,"","505969","","Y","Y","Y","Y"
"825682","","My Little University","103 E LANE ST ","LAREDO","TX","78040","WEBB",956-725-9135,"Licensed Child-Care Home","Full Permit",9/11/2003,12,"maria.v.hdz@gmail.com","221679","","Y","Y","Y","Y"
"1302688","","My Second Home","113 WOODSTONE PT ","CIBOLO","TX","78108","GUADALUPE",210-885-1256,"Licensed Child-Care Home","Full Permit",9/14/2011,12,"","851870","","Y","Y","Y","Y"
"1618341","","Myrtle Williams-Autrey","305 CRYSTAL LAKE DR ","DESOTO","TX","75115","DALLAS",972-230-0399,"Licensed Child-Care Home","Full Permit",1/17/2017,12,"","1235581","","Y","Y","Y","Y"
"554845","","Na Nu Day Care","1606 NOKOMIS AVE ","DALLAS","TX","75224","DALLAS",214-331-1701,"Licensed Child-Care Home","Full Permit",6/21/2001,12,"","169923","","Y","Y","Y","Y"
"234165","","Nalda Keesee Naldas Child Care","1305 BROAD AVE ","BALLINGER","TX","76821","RUNNELS",325-365-2707,"Licensed Child-Care Home","Full Permit",3/27/1992,12,"","104406","","Y","Y","Y","Y"
"1622019","","Nana's Place Childcare and Learning Center","6701 CRESTFIELD DR ","ARLINGTON","TX","76016","TARRANT",817-483-0176,"Licensed Child-Care Home","Full Permit",8/11/2016,12,"debbies_daycare@aol.com","1240034","","Y","Y","Y","Y"
"1626266","","Nanas Child Care","611 BANKS ST ","COLLEGE STATION","TX","77840","BRAZOS",979-595-7705,"Licensed Child-Care Home","Full Permit",1/6/2017,12,"deloris.hickman@yahoo.com","1244926","","Y","Y","Y","Y"
"511336","","Nanas Little Darlings","25401 LEWIS LN UNIT 1","HARLINGEN","TX","78552","CAMERON",956-428-2874,"Licensed Child-Care Home","Full Permit",5/15/1996,12,"","138163","","Y","Y","Y","Y"
"1072906","","Nancy Arellano's Child Care","3921 ARROYO VISTA CT ","HARLINGEN","TX","78550","CAMERON",956-793-6672,"Licensed Child-Care Home","Full Permit",6/21/2010,12,"","568368","","Y","Y","Y","Y"
"1541763","","Naquisho Jones","15406 DILLON HILL CIR ","HOUSTON","TX","77086","HARRIS",281-974-9007,"Licensed Child-Care Home","Full Permit",2/11/2015,12,"","1148330","","Y","Y","Y","Y"
"858948","","Nathalie Contreras","19619 COZY CABBIN DR ","KATY","TX","77449","HARRIS",281-463-8598,"Licensed Child-Care Home","Full Permit",10/11/2006,12,"","292222","","Y","Y","Y","Y"
"879571","","Navarro Kiddy Kollege","604 MCKINNEY AVE ","CORSICANA","TX","75110","NAVARRO",903-872-8050,"Licensed Child-Care Home","Full Permit",4/9/2008,12,"nana_vell@yahoo.com","325540","","Y","Y","Y","Y"
"1488806","","Nehemiah Christian School","9112 POSTVINE DR ","AUSTIN","TX","78724","TRAVIS",512-394-6079,"Licensed Child-Care Home","Full Permit",4/5/2013,12,"nehemiah.school@yahoo.com","1079788","","Y","Y","Y","Y"
"872264","","Neldas Childcare","521 W GEORGE ST ","SINTON","TX","78387","SAN PATRICIO",361-364-0359,"Licensed Child-Care Home","Full Permit",11/6/2007,12,"RNSalazar@sbcglobal.net","315025","","Y","Y","Y","Y"
"863842","","New Beginnings Christian Child Development Home Day Care","233 SILKWOOD DR ","BRYAN","TX","77803","BRAZOS",979-703-8503,"Licensed Child-Care Home","Full Permit",8/16/2006,12,"Pmaxey85@hotmail.com","301382","","Y","Y","Y","Y"
"880167","","New Beginnings Learning Center, LLC.","7322 BOONE RD ","HOUSTON","TX","77072","HARRIS",832-586-8248,"Licensed Child-Care Home","Full Permit",3/11/2008,12,"s.hongo@mynblc.com","326529","","Y","Y","Y","Y"
"1509062","","Next Generations Child Care","14500 SANDIFER ST ","AUSTIN","TX","78725","TRAVIS",512-906-0128,"Licensed Child-Care Home","Full Permit",7/24/2013,12,"nextgenerationscc@yahoo.com","1104520","","N","Y","Y","Y"
"1537403","","Nicole McFadden","1925 CHANDLER LN ","ARLINGTON","TX","76014","TARRANT",682-444-2735,"Licensed Child-Care Home","Full Permit",11/3/2014,12,"","1141743","","Y","Y","Y","Y"
"836829","","Nina's Daycare","405 ADAMS AVE ","PHARR","TX","78577","HIDALGO",956-283-9914,"Licensed Child-Care Home","Full Permit",4/6/2004,12,"","245277","","Y","Y","Y","Y"
"1529066","","Ninfa Lopez","305 N LA PALOMA ST ","RIO GRANDE CITY","TX","78582","STARR",956-485-9737,"Licensed Child-Care Home","Full Permit",7/15/2014,12,"ninfa.estela.lopez.63@gmail.com","1129904","","Y","Y","Y","Y"
"415721","","Nini's Nest","203 RIVER OAK ST ","LUFKIN","TX","75901","ANGELINA",936-639-2989,"Licensed Child-Care Home","Full Permit",7/9/1999,12,"csmoore@consolidated.net","126350","","Y","Y","Y","Y"
"520064","","Noah's Ark Day Care","221 ENCINO DR ","SAN JUAN","TX","78589","HIDALGO",956-787-1947,"Licensed Child-Care Home","Full Permit",1/10/1997,12,"natalia.avilez@gmail.com","144600","","Y","Y","Y","Y"
"1566844","","Noah's Ark Daycare","12265 BILL MITCHELL DR ","EL PASO","TX","79938","EL PASO",915-443-4776,"Licensed Child-Care Home","Full Permit",11/9/2015,12,"","1180563","","Y","Y","Y","Y"
"530940","","Noahs Ark Day Care","4638 QUINCY DR ","CORPUS CHRISTI","TX","78411","NUECES",361-855-0519,"Licensed Child-Care Home","Full Permit",12/23/1997,12,"","151303","","Y","Y","Y","Y"
"502834","","Noahs Ark Daycare","15240 V Z C R 4803 ","BROWNSBORO","TX","75756","VAN ZANDT",903-852-4198,"Licensed Child-Care Home","Full Permit",3/19/1994,12,"","132254","","Y","Y","Y","Y"
"856900","","Noahs Learn & Play","809 IOWA ST ","SOUTH HOUSTON","TX","77587","HARRIS",713-944-4028,"Licensed Child-Care Home","Full Permit",6/30/2006,12,"","288483","","Y","Y","Y","Y"
"810645","","Nora's Day Care","434 SW 10TH ST ","PREMONT","TX","78375","JIM WELLS",361-348-2816,"Licensed Child-Care Home","Full Permit",9/14/2001,12,"","192442","","Y","Y","Y","Y"
"531850","","Normas Kidz World","2521 GOLLIHAR RD ","CORPUS CHRISTI","TX","78415","NUECES",361-232-8711,"Licensed Child-Care Home","Full Permit",8/1/2001,12,"starshine361@yahoo.com","152020","","Y","Y","Y","Y"
"1035646","","NuGeneration of Kids Learning Center","439 BRUSHY GLEN DR ","HOUSTON","TX","77073","HARRIS",281-209-3331,"Licensed Child-Care Home","Full Permit",5/5/2010,12,"","524388","","Y","Y","Y","Y"
"835671","","Olivia Sanchez","1106 S STEWART RD ","SAN JUAN","TX","78589","HIDALGO",956-702-4825,"Licensed Child-Care Home","Full Permit",3/16/2004,12,"olivia_sanchez2@yahoo.com","242578","","Y","Y","Y","Y"
"1622284","","Oree's Playhouse Daycare","427 SUMMERTREE LN ","DESOTO","TX","75115","DALLAS",469-297-4835,"Licensed Child-Care Home","Full Permit",5/5/2016,12,"","1240283","","Y","Y","Y","Y"
"500311","","Ositos Group Home Daycare","717 W SAM HOUSTON ","SAN JUAN","TX","78589","HIDALGO",956-781-1585,"Licensed Child-Care Home","Full Permit",2/5/2001,12,"xochrod@yahoo.com","130615","","Y","Y","Y","Y"
"1561346","","Our Little Treasures Home Day Care","518 W 5TH ST ","CONVERSE","TX","78109","BEXAR",210-427-3239,"Licensed Child-Care Home","Full Permit",4/15/2016,12,"michellenegron51@gmail.com","1173767","","Y","Y","Y","Y"
"963046","","Pablin's Daycare","412 1/2 DOLAN ST ","EL PASO","TX","79905","EL PASO",915-544-7202,"Licensed Child-Care Home","Full Permit",4/17/2009,12,"pablinsdaycare@hotmail.com","439168","","Y","Y","Y","Y"
"550650","","Palomas Home Day Care","11872 STONE CASTLE DR ","EL PASO","TX","79936","EL PASO",915-921-1062,"Licensed Child-Care Home","Full Permit",11/14/2000,12,"pherrera310@yahoo.com","166563","","Y","Y","Y","Y"
"884355","","Pams Play and Learn","2709 BLUELAKE CT ","IRVING","TX","75060","DALLAS",972-513-0388,"Licensed Child-Care Home","Full Permit",12/31/2008,12,"stewintl@aol.com","335054","","Y","Y","Y","Y"
"860053","","Papoose Landing","1104 CHESTNUT ST ","JOURDANTON","TX","78026","ATASCOSA",830-200-6133,"Licensed Child-Care Home","Full Permit",10/30/2006,12,"mannipam@yahoo.com","294376","","Y","Y","Y","Y"
"1503433","","Patricia Rios DBA Patty's Day Care","1410 W 4TH ST ","LAMPASAS","TX","76550","LAMPASAS",512-540-8900,"Licensed Child-Care Home","Full Permit",4/8/2013,12,"","1097761","","Y","Y","Y","Y"
"514460","","Patricias Day Care","5124 BLUE RIDGE DR ","EL PASO","TX","79904","EL PASO",915-755-1988,"Licensed Child-Care Home","Full Permit",10/18/1995,12,"","140456","","Y","Y","Y","Y"
"892591","","Patty Cakes Child Care","508 TENNESSEE ST ","WILLS POINT","TX","75169","VAN ZANDT",903-873-5580,"Licensed Child-Care Home","Full Permit",11/12/2008,12,"tricialuttrull@att.net","350206","","Y","Y","Y","Y"
"1416526","","Patty's Daycare","1844 AGUA DULCE ST ","EL PASO","TX","79936","EL PASO",915-855-0219,"Licensed Child-Care Home","Full Permit",9/11/2012,12,"","988228","","Y","Y","Y","Y"
"841466","","Patys Day Care","1044 RICHARD DR ","EL PASO","TX","79907","EL PASO",915-594-0039,"Licensed Child-Care Home","Full Permit",4/25/2005,12,"","255579","","Y","Y","Y","Y"
"811815","","Paulas Day Care","311 S CARHART ","CLARENDON","TX","79226","DONLEY",806-874-3742,"Licensed Child-Care Home","Full Permit",6/14/2002,12,"","195387","","Y","Y","Y","Y"
"810598","","Peanut Gang","10201 CELEDON CIR ","SOCORRO","TX","79927","EL PASO",915-859-4593,"Licensed Child-Care Home","Full Permit",3/29/2002,12,"bsanchez004@yahoo.com","192274","","Y","Y","Y","Y"
"827243","","Pearlies Day Care","1505 QUARTET DR ","DALLAS","TX","75241","DALLAS",214-374-5892,"Licensed Child-Care Home","Full Permit",11/5/2003,12,"","224727","","Y","Y","Y","Y"
"1547277","","Peek-a-boo's Cottage","8625 CHALK CANYON DR ","DALLAS","TX","75249","DALLAS",972-748-6636,"Licensed Child-Care Home","Full Permit",3/30/2015,10,"peekabooscottage@gmail.com","1155296","","Y","Y","Y","Y"
"1067767","","Pennies From Heaven","606 GALAHAD ST ","BORGER","TX","79007","HUTCHINSON",806-273-2645,"Licensed Child-Care Home","Full Permit",8/17/2010,12,"","562130","","Y","Y","Y","Y"
"1523941","","Perfect Vision Daycare & Transportation","3035 KINKAID DR ","DALLAS","TX","75220","DALLAS",469-930-9234,"Licensed Child-Care Home","Full Permit",12/31/2013,12,"","1122829","","Y","Y","Y","Y"
"1545842","","Personality Kids","615 NORTHVALLEY DR ","HOUSTON","TX","77073","HARRIS",281-813-2067,"Licensed Child-Care Home","Full Permit",3/2/2015,12,"personalitykids2014@gmail.com","1153784","","N","Y","Y","Y"
"1250507","","Phyllis' Day Care","2430 W AUSTIN ST ","PARIS","TX","75460","LAMAR",903-737-9933,"Licensed Child-Care Home","Full Permit",5/27/2011,12,"sdsmeltzer@yahoo.com","787608","","Y","Y","Y","Y"
"852509","","Pink & Blue","12357 TIERRA LIMPIA DR ","EL PASO","TX","79938","EL PASO",915-857-2301,"Licensed Child-Care Home","Full Permit",3/16/2006,12,"","279219","","Y","Y","Y","Y"
"881793","","Play 2 Learn","7211 FOSSIL CREEK DR ","ARLINGTON","TX","76002","TARRANT",817-466-2703,"Licensed Child-Care Home","Full Permit",5/15/2008,12,"v_gerardo@msn.com","329711","","Y","Y","Y","Y"
"1396906","","Play N Learn Preschool","3900 GOLIAD DR ","GRANBURY","TX","76048","HOOD",817-713-8723,"Licensed Child-Care Home","Full Permit",5/25/2012,12,"mkxriders@aol.com","965788","","Y","Y","Y","Y"
"1313086","","Polka Dot Playhouse Child Care","1002 CHESTNUT ST ","IRVING","TX","75060","DALLAS",972-790-2891,"Licensed Child-Care Home","Full Permit",7/29/2011,12,"polkadot12childcare@gmail.com","865208","","Y","Y","Y","N"
"539267","","Pooh and Friends","1 1/4 MILE S HWY 100 ON FM 803 ","OLMITO","TX","78575","CAMERON",956-233-2640,"Licensed Child-Care Home","Full Permit",6/2/1999,12,"","157750","","Y","Y","Y","Y"
"1617337","","Pooh's Childcare","4608 AVENUE H ","FORT WORTH","TX","76105","TARRANT",817-902-5456,"Licensed Child-Care Home","Full Permit",8/23/2016,12,"","1234368","","Y","Y","Y","Y"
"1093846","","Porcha's Pumpkin Patch","2222 STILLMEADOW DR ","MISSOURI CITY","TX","77489","FORT BEND",281-416-7884,"Licensed Child-Care Home","Full Permit",6/30/2010,12,"","594128","","Y","Y","Y","Y"
"1546669","","Precious Cargo Childcare Center","20203 BEECHVIEW LN ","KATY","TX","77449","HARRIS",281-676-8123,"Licensed Child-Care Home","Full Permit",1/21/2015,12,"","1154773","","Y","Y","Y","Y"
"820607","","Precious Hearts Day Care","2213 E PETERS COLONY RD ","CARROLLTON","TX","75007","DENTON",972-306-6838,"Licensed Child-Care Home","Full Permit",1/15/2003,12,"preciousheartscc@icloud.com","212326","","Y","Y","Y","Y"
"1344687","","Precious Kargo Academy","1803 HARLANDALE AVE ","DALLAS","TX","75216","DALLAS",214-272-9137,"Licensed Child-Care Home","Full Permit",12/21/2011,12,"preciouskargoacademy@yahoo.com","905190","","Y","Y","Y","Y"
"1532825","","Precious Little Seeds Childcare","1302 METROPOLITAN DR ","KILLEEN","TX","76541","BELL",254-213-6434,"Licensed Child-Care Home","Full Permit",12/18/2014,12,"","1134912","","Y","Y","Y","Y"
"1254349","","Precious Moments Child Development","906 PATTI LANE CT ","HOUSTON","TX","77073","HARRIS",281-869-4279,"Licensed Child-Care Home","Full Permit",6/2/2011,12,"","792132","","Y","Y","Y","Y"
"1073366","","Precious Moments Group Day Home","4814 LARCADE DR ","CORPUS CHRISTI","TX","78415","NUECES",361-460-9120,"Licensed Child-Care Home","Full Permit",12/16/2009,12,"naomiolivares4814@yahoo.com","568908","","Y","Y","Y","Y"
"864395","","Precious Momentums","583 CRIPPLE CREEK DR ","DUNCANVILLE","TX","75116","DALLAS",972-709-0123,"Licensed Child-Care Home","Full Permit",4/5/2007,12,"zaidamunoz7@yahoo.com","302447","","Y","Y","Y","Y"
"1620905","","Precious Ones","2107 OCELOT CIR ","HARKER HEIGHTS","TX","76548","BELL",254-423-9552,"Licensed Child-Care Home","Full Permit",10/14/2016,12,"","1238815","","Y","Y","Y","Y"
"1574256","","Precious Voices Learning Academy","425 CYPRESS HILL DR ","MCKINNEY","TX","75071","COLLIN",214-856-5873,"Licensed Child-Care Home","Full Permit",1/4/2016,12,"","1187795","","Y","Y","Y","Y"
"1620280","","Prepare 4 Success Daycare","8907 ORANGE SIREN DR ","HUMBLE","TX","77338","HARRIS",832-805-8654,"Licensed Child-Care Home","Full Permit",9/1/2016,12,"","1238085","","Y","Y","Y","Y"
"875776","","Preschool Partners","3012 PACIFICA ST ","CARROLLTON","TX","75007","DENTON",972-323-1755,"Licensed Child-Care Home","Full Permit",8/7/2007,12,"","319726","","Y","Y","Y","Y"
"837973","","Prices Day Care","4323 FALLEN OAKS DR ","HOUSTON","TX","77091","HARRIS",713-681-9784,"Licensed Child-Care Home","Full Permit",10/5/2004,12,"cprice4772@yahoo.com","247791","","Y","Y","Y","Y"
"511234","","Priscillas Day Care","2320 PITTSBURG AVE ","EL PASO","TX","79930","EL PASO",915-566-0232,"Licensed Child-Care Home","Full Permit",4/3/1995,12,"","138090","","Y","Y","Y","Y"
"1562608","","Provida Kellar","4409 STONEWALL ST ","GREENVILLE","TX","75401","HUNT",903-453-8022,"Licensed Child-Care Home","Full Permit",10/5/2015,12,"","1175733","","Y","Y","Y","Y"
"1413627","","Quality Home Child Care","7727 SOUTHMEADOW DR ","HOUSTON","TX","77071","HARRIS",713-726-1819,"Licensed Child-Care Home","Full Permit",8/6/2012,12,"","985269","","Y","Y","Y","Y"
"879209","","Quality Time Home Daycare","2508B LONG DR ","BRYAN","TX","77802","BRAZOS",979-224-8597,"Licensed Child-Care Home","Full Permit",3/5/2008,9,"tameka.maxey@yahoo.com","324950","","Y","Y","Y","Y"
"1290646","","Quest for Success Childrens Center","4520 SAINT FRANCIS AVE ","DALLAS","TX","75227","DALLAS",214-381-4837,"Licensed Child-Care Home","Full Permit",12/14/2011,12,"","837009","","Y","Y","Y","Y"
"1059686","","Quitas Little Angels","1405 N EVENSIDE AVE ","HENDERSON","TX","75652","RUSK",903-657-4019,"Licensed Child-Care Home","Full Permit",5/14/2010,12,"quitavee@aol.com","552929","","Y","Y","Y","Y"
"960906","","R Little Angels Child Care","3107 CAMDEN BAY ","SAN ANTONIO","TX","78245","BEXAR",210-259-8756,"Licensed Child-Care Home","Full Permit",9/10/2009,12,"r.littleangels@yahoo.com","436568","","Y","Y","Y","Y"
"970847","","Ramelrose Home Day Care","6513 MACARENA DR ","CORPUS CHRISTI","TX","78414","NUECES",361-443-6719,"Licensed Child-Care Home","Full Permit",10/28/2009,12,"ramelrose03@yahoo.com","448448","","Y","Y","Y","Y"
"937086","","Ranch Kids","18055 FRANK MADLA RD ","HELOTES","TX","78023","BEXAR",210-695-8099,"Licensed Child-Care Home","Full Permit",6/3/2009,12,"lisamad66@yahoo.com","405148","","Y","Y","Y","Y"
"872539","","Ranitas Home Day Care","3085 JOSE ORTIZ LN ","EL PASO","TX","79936","EL PASO",915-856-7347,"Licensed Child-Care Home","Full Permit",10/11/2007,12,"","315440","","Y","Y","Y","Y"
"1519774","","Rebecca Ramos","428 CLIFFORD ST ","EL CAMPO","TX","77437","WHARTON",979-578-9590,"Licensed Child-Care Home","Full Permit",1/14/2014,12,"","1116864","","Y","Y","Y","Y"
"1556103","","Rebecca Rodriguez Family Day Home","7710 FOX DR ","CORPUS CHRISTI","TX","78414","NUECES",361-992-0066,"Licensed Child-Care Home","Full Permit",6/16/2015,12,"","1166432","","Y","Y","Y","Y"
"973006","","Red Bear Child Development Center","2648 34TH ST ","PORT ARTHUR","TX","77640","JEFFERSON",409-548-0255,"Licensed Child-Care Home","Full Permit",7/22/2010,12,"","451149","","Y","Y","Y","Y"
"538380","","Reynas Day Care","3224 1ST PL ","LUBBOCK","TX","79415","LUBBOCK",806-702-0965,"Licensed Child-Care Home","Full Permit",2/26/1999,12,"","157055","","Y","Y","Y","Y"
"1559236","","Rhonda Gandy","1525 CAROL DR ","WHITE SETTLEMENT","TX","76108","TARRANT",817-239-6293,"Licensed Child-Care Home","Full Permit",9/4/2015,12,"","1171001","","Y","Y","Y","Y"
"1534924","","Rising Star Childcare Learning Center","12928 PARKER CT ","BALCH SPRINGS","TX","75180","DALLAS",214-498-3451,"Licensed Child-Care Home","Full Permit",11/12/2014,12,"petty_natasha@yahoo.com","1138126","","Y","Y","Y","Y"
"879038","","Rising Star Learning Center","1100 BRAESWOOD DR ","BRYAN","TX","77803","BRAZOS",979-776-3879,"Licensed Child-Care Home","Full Permit",2/12/2008,12,"georgeanajacob@yahoo.com","324603","","Y","Y","Y","Y"
"867483","","Rising Stars Child Care","722 S STEWART BLVD ","ALTON","TX","78573","HIDALGO",956-519-3353,"Licensed Child-Care Home","Full Permit",7/16/2007,12,"juany_m67@hotmail.com","307975","","Y","Y","Y","Y"
"1078066","","Robin Donahoo DBA Sunny Patch, LCCH","603 E BAKER ST ","HAMILTON","TX","76531","HAMILTON",254-784-0719,"Licensed Child-Care Home","Full Permit",5/21/2010,12,"rrd1971@icloud.com","574928","","Y","Y","Y","Y"
"913495","","Rosalyn A. Rose","20614 RAINCREST DR ","KATY","TX","77449","HARRIS",281-216-3137,"Licensed Child-Care Home","Full Permit",4/6/2009,12,"ladyr37@hotmail.com","375591","","Y","Y","Y","Y"
"831110","","Roseland Day Care","100 W WHARTON AVE ","KERMIT","TX","79745","WINKLER",432-586-3369,"Licensed Child-Care Home","Full Permit",1/29/2004,12,"roseland4kids@hotmail.com","232654","","Y","Y","Y","Y"
"1557591","","Roses Castle Day Care","2107 VICTORIA RD ","CARROLLTON","TX","75007","DENTON",682-351-9492,"Licensed Child-Care Home","Full Permit",6/22/2015,12,"rozitanasiri2003@yahoo.com","1168556","","Y","Y","Y","Y"
"1548013","","Royal Blue learning center and Home Day Care","14425 DESIERTO BELLO AVE ","HORIZON CITY","TX","79928","EL PASO",915-328-5344,"Licensed Child-Care Home","Full Permit",2/27/2015,12,"","1156224","","N","Y","Y","Y"
"236312","","Ruths Day Care","503 SW 14TH ST ","SEMINOLE","TX","79360","GAINES",432-758-6430,"Licensed Child-Care Home","Full Permit",6/22/1988,12,"","104822","","Y","Y","Y","Y"
"825524","","S & R Early Development Center","315 E WALNUT ST ","WACO","TX","76704","MCLENNAN",254-753-0402,"Licensed Child-Care Home","Full Permit",7/10/2003,12,"wilkinsruth@aol.com","221360","","N","Y","Y","Y"
"1500763","","Salas Family Day Care Home","3118 PAINT ROCK RD ","SAN ANGELO","TX","76905","TOM GREEN",325-340-1053,"Licensed Child-Care Home","Full Permit",9/12/2013,12,"","1094949","","Y","Y","Y","Y"
"1524742","","San Isidro Daycare","1018 SAPPHIRE ST ","LAREDO","TX","78045","WEBB",956-401-6332,"Licensed Child-Care Home","Full Permit",4/11/2014,12,"sanisidro.daycare@yahoo.com","1123964","","Y","Y","Y","Y"
"547702","","Sandys Little Darlings","4631 SUMMIT DR ","WICHITA FALLS","TX","76310","WICHITA",940-696-2214,"Licensed Child-Care Home","Full Permit",5/26/2000,12,"sandysdarlings@aol.com","164317","","Y","Y","Y","Y"
"827379","","Saras Child Care","611 W ASH ST ","EDNA","TX","77957","JACKSON",361-782-5487,"Licensed Child-Care Home","Full Permit",11/25/2003,12,"","224999","","Y","Y","Y","Y"
"1571779","","Serenity's Playhouse","2714 GAYLE DR ","GARLAND","TX","75044","DALLAS",214-253-1337,"Licensed Child-Care Home","Full Permit",11/6/2015,12,"","1185361","","Y","Y","Y","Y"
"507222","","Serious Business Group Day Home","1006 CLOVERBROOK ST ","SAN ANTONIO","TX","78245","BEXAR",210-374-7278,"Licensed Child-Care Home","Full Permit",9/21/1994,12,"","135211","","Y","Y","Y","Y"
"1028086","","Shalom Child Care","4614 PRIMA VERA DR ","HOUSTON","TX","77045","HARRIS",713-433-3445,"Licensed Child-Care Home","Full Permit",3/17/2010,12,"","515428","","Y","Y","Y","Y"
"1572178","","Shawns Love and Learning Jumpstart Academy","1909 ENCHANTED LN ","LANCASTER","TX","75146","DALLAS",469-835-6829,"Licensed Child-Care Home","Full Permit",12/23/2015,12,"","1185886","","Y","Y","Y","Y"
"1159266","","Shelley Needham","1634 CAMARA CT ","GRAND PRAIRIE","TX","75051","DALLAS",972-642-2388,"Licensed Child-Care Home","Full Permit",12/8/2010,12,"","677108","","Y","Y","Y","Y"
"902483","","Sherry's Daycare","105 E WILKERSON ST ","ITASCA","TX","76055","HILL",254-687-2581,"Licensed Child-Care Home","Full Permit",2/17/2009,12,"sjwienecke@sbcglobal.net","363675","","Y","Y","Y","Y"
"1451106","","Shirley Christian Daycare","7219 CASTLEVIEW LN ","MISSOURI CITY","TX","77489","FORT BEND",281-437-7156,"Licensed Child-Care Home","Full Permit",9/27/2012,12,"","1031588","","Y","Y","Y","Y"
