"name","latitude","longitude","grantee","grantNumber","delegateNo","centerType","programType","programDelegateName","programMainPhoneNumber","programAddress","programCity","programState","programZipCode","phone","address","city","state","zip","id"
"Adams Elementary","29.3690651","-98.50195580000002","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","135 E Southcross Blvd","San Antonio","TX","78214-3515","34622"
"Bellaire Elementary","29.3446547","-98.50170249999996","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","142 E Amber St","San Antonio","TX","78221-2454","34623"
"Collier Elementary","29.3673","-98.52406400000001","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","834 W Southcross Blvd","San Antonio","TX","78211-2745","34624"
"Fenley Center","29.3743421","-98.51851850000003","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","934 Flanders Ave","San Antonio","TX","78211-1756","34625"
"Gilbert Elementary","29.370287","-98.485728","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","931 E Southcross Blvd","San Antonio","TX","78214-1817","34626"
"Gillette Elementary","29.331113","-98.51833099999999","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","625 Gillette Blvd","San Antonio","TX","78221-3722","34627"
"Rayburn Elementary","29.358027","-98.51444500000002","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","635 Rayburn Dr","San Antonio","TX","78221-1346","34628"
"Wright Elementary","29.3640739","-98.49236930000001","AVANCE-San Antonio, Inc.
3133 General Hudnell Dr
Ste 130
San Antonio, TX 78226-2027
(210)220-1788
","06CH7063","000","Head Start","Head Start","AVANCE-San Antonio, Inc.","","3133 General Hudnell Dr Ste 130","San Antonio","TX","78226-2027","(210) 921-7000","115 E Huff Ave","San Antonio","TX","78214-2230","34629"
"Head Start at the"" Y"" Early Childhood Center","27.712026","-97.387855","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 225-0410","4639 Corona Dr
Ste 56","Corpus Christi","TX","78411-5412","34704"
"West Oso","27.753595918699194","-97.44027095501707","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 806-5920","1102 Villarreal","Corpus Christi","TX","78416","34705"
"Gulfway Park","27.701984","-97.36762299999998","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 980-9051","5805 Williams Dr","Corpus Christi","TX","78412-4414","34706"
"Zavala  (CCISD Collaboration site)","27.7826629","-97.42556819999999","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 878-2720","3125 Ruth St","Corpus Christi","TX","78405-2559","34707"
"Miramar","27.778467","-97.40081599999996","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 883-2061","1311 7th St","Corpus Christi","TX","78404-2033","34708"
"Little Hornet","27.6418312","-97.29565709999997","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 937-7222","406 Glenoak Dr","Corpus Christi","TX","78418-3722","34709"
"Agua Dulce","27.7816529","-97.91107160000001","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 998-2918","1513 Second","Agua Dulce","TX","78330","34711"
"Austin","27.7768132","-97.4356962","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 882-1766","550 Guatemozin St","Corpus Christi","TX","78405-3254","34712"
"Centro de Ninos","27.727081","-97.444908","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 853-1602","1838 Frio St","Corpus Christi","TX","78417-3108","34713"
"La Armada","27.7586422","-97.4200765","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 881-9771","3750 S Port Ave","Corpus Christi","TX","78415-4533","34714"
"Los Pequenos","27.78421","-97.42144300000001","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 888-6086","2801 Morris St","Corpus Christi","TX","78405-2233","34715"
"Wiggins","27.7813293","-97.41610880000002","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 884-7509","1006 22nd St","Corpus Christi","TX","78405-1700","34716"
"Cliff Maus","27.7497722","-97.43767500000001","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 857-0428","1402 W Point Rd","Corpus Christi","TX","78416-1740","34718"
"Kids of the Neighborhood HS","27.758117","-97.41215799999998","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 882-9850","126 Watson St","Corpus Christi","TX","78415-4334","34719"
"El Tejanito","27.7647693","-97.44788169999998","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 883-0578","4768 Old Brownsville Rd","Corpus Christi","TX","78405-3504","34721"
"Navarro","27.788838","-97.41253899999998","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 887-0103","120 N 19th St","Corpus Christi","TX","78408-4002","34723"
"TM  Head Start","27.9374842","-97.8237987","NUECES COUNTY COMMUNITY ACTION AGENCY
101 South Padre Island Drive
Corpus Christi, TX 78405-4102
(361)883-7201
","06CH7090","000","Head Start","Head Start","NUECES COUNTY COMMUNITY ACTION AGENCY","","101 South Padre Island Drive ","Corpus Christi","TX","78405-4102","(361) 906-6569","3125 Deer Run Circle","Corpus Christi","TX","78410","34725"
"Port Arthur Independent School District Head Start Program","29.9155644","-93.90481199999999","PORT ARTHUR INDEPENDENT SCHOOL DISTRICT
4801 9th Avenue
1100 Jefferson- Campus Address
Port Arthur, TX 77642-
(409)984-8750
","06CH7091","000","Head Start","Head Start","PORT ARTHUR INDEPENDENT SCHOOL DISTRICT","","4801 9th Avenue 1100 Jefferson- Campus Address","Port Arthur","TX","77642","(409) 984-8750","1100 Jefferson Dr","Port Arthur","TX","77642-0638","34842"
"BISD/Bingman Head Start","30.03469761121947","-94.08773825529477","BEAUMONT INDEPENDENT SCHOOL DISTRICT
3395 Harrison Avenue
Beaumont, TX 77706-
(409)617-6220
","06CH7087","000","Head Start","Head Start","BEAUMONT INDEPENDENT SCHOOL DISTRICT","","3395 Harrison Avenue ","Beaumont","TX","77706","(409) 617-6200","5265 Kenneth Ave","Beaumont","TX","77705-5918","34843"
"Hopkins","29.4507195","-98.38120559999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 662-2480","2440 Ackerman Rd","San Antonio","TX","78219-2114","34940"
"Park Village","29.5066433","-98.3816114","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 619-0310","5855 Midcrown Dr","San Antonio","TX","78218-4148","34941"
"Live Oak","29.55872059999999","-98.33171429999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 599-6438","8001 Village Oak Dr","Live Oak","TX","78233-2426","34942"
"George Gervin","29.491719","-98.42825099999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 568-8800","6944 S Sunbelt Dr","San Antonio","TX","78218-3335","34943"
"Montgomery Elementary","29.510761","-98.35000589999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 407-5009","7047 Montgomery","San Antonio","TX","78239-3322","34945"
"Pilgrim","29.5045749","-98.53867730000002","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 525-0350","500 Pilgrim Dr","San Antonio","TX","78213-2826","34946"
"Rhapsody","29.546455","-98.497141","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 541-9222","212 W Rhapsody Dr","San Antonio","TX","78216-3106","34947"
"Serna","29.5170668757485","-98.4141393251312","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 407-7242","2569 NE Loop 410","San Antonio","TX","78217-6082","34948"
"Oak Grove","29.52591","-98.435606","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 407-5614","3250 Nacogdoches Rd","San Antonio","TX","78217-3321","34949"
"Wilshire","29.487771","-98.42372","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 407-9409","6523 Cascade Pl","San Antonio","TX","78218-4210","34950"
"Boone Elementary Head Start","29.551152","-98.61805500000003","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-1494","6614 Spring Time St","San Antonio","TX","78249-2702","34956"
"Burke","29.5065529","-98.68962469999997","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-1344","10111 Terra Oak","San Antonio","TX","78250-3380","34957"
"Cable","29.413689","-98.62194999999997","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-2894","1706 Pinn Rd","San Antonio","TX","78227-2907","34960"
"Esparza","29.455196","-98.59918499999998","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-1894","5700 Hemphill Dr","San Antonio","TX","78228-4334","34961"
"Holmgreen","29.5195328","-98.57850200000001","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-5494","8580 Ewing Halsell Dr","San Antonio","TX","78229-3719","34962"
"Jim Martin","29.4429452","-98.5982786","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-1444","730 Canterbury","San Antonio","TX","78228-6500","34963"
"John Glenn","29.407896","-98.65792199999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-2294","2385 Horal St","San Antonio","TX","78227-2400","34964"
"Allen","29.3865655","-98.6390085","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-0845","101 Dumont Dr","San Antonio","TX","78227-4410","34965"
"Lackland Viliage Head Start","29.41471589999999","-98.65131159999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 673-3762","1739 SW Loop 410","San Antonio","TX","78227","34966"
"Linton","29.456798","-98.61122599999999","Family Service Association of San Antonio, Inc.
702 San Pedro Avenue
San Antonio, TX 78212-4610
(210)299-2704
","06CH7070","000","Head Start","Head Start","Family Service Association of San Antonio, Inc.","","702 San Pedro Avenue ","San Antonio","TX","78212-4610","(210) 397-0794","2103 Oakhill Rd","San Antonio","TX","78238-4908","34967"
